,site,village,treatment,tag.no,sci.name,dead.alive,height,rcd,disturbance,flame.height,type.resprout
815,APC11_CAFA,APC11,CAFA,1375,Dolichandrone atrovirens,alive,57,1.2,browsed,0,axillary
816,APC11_CAFA,APC11,CAFA,1376,Tectona grandis,alive,27,0.7,trampled,0,collar
817,APC11_CAFA,APC11,CAFA,1377,Dolichandrone atrovirens,alive,30,1.5,browsed,0,epicormic
818,APC11_CAFA,APC11,CAFA,1378,Cassia fistula,alive,12,0.5,trampled,0,collar
819,APC11_CAFA,APC11,CAFA,1379,Cassia fistula,alive,31,1.2,trampled,0,collar
820,APC11_CAFA,APC11,CAFA,1380,Tectona grandis,alive,142,0.5,browsed,0,epicormic
821,APC11_CAFA,APC11,CAFA,1381,Dolichandrone atrovirens,alive,69,1.5,browsed,0,axillary
822,APC11_CAFA,APC11,CAFA,1382,Albizia amara,alive,150,1.8,browsed,0,epicormic
823,APC11_CAFA,APC11,CAFA,1383,Dolichandrone atrovirens,alive,46,1.1,browsed,0,axillary
824,APC11_CAFA,APC11,CAFA,1384,Dolichandrone atrovirens,alive,53,1.2,browsed,0,epicormic
825,APC11_CAFA,APC11,CAFA,1385,Dolichandrone atrovirens,alive,24,0.7,browsed,0,epicormic
826,APC11_CAFA,APC11,CAFA,1386,Albizia amara,alive,93,0.9,browsed,0,axillary
827,APC11_CAFA,APC11,CAFA,1387,Dolichandrone atrovirens,alive,60,1.1,browsed,0,axillary
828,APC11_CAFA,APC11,CAFA,1388,Dolichandrone atrovirens,alive,50,2.1,browsed,0,axillary
829,APC11_CAFA,APC11,CAFA,1389,Albizia amara,alive,113,1.1,browsed,0,axillary
830,APC11_CAFA,APC11,CAFA,1390,Dolichandrone atrovirens,alive,35,1.1,browsed,0,axillary
831,APC11_CAFA,APC11,CAFA,1391,Dolichandrone atrovirens,alive,45,1.1,browsed,0,axillary
832,APC11_CAFA,APC11,CAFA,1392,Dolichandrone atrovirens,alive,236,3.2,browsed,0,axillary
833,APC11_CAFA,APC11,CAFA,1393,Dolichandrone atrovirens,alive,126,2.2,browsed,0,epicormic
834,APC11_CAFA,APC11,CAFA,1395,Dolichandrone atrovirens,alive,66,1.2,browsed,0,epicormic
835,APC11_CAFA,APC11,CAFA,1396,Dolichandrone atrovirens,alive,34,1.9,drought,0,epicormic
836,APC11_CAFA,APC11,CAFA,1397,Dolichandrone atrovirens,alive,15,1.5,drought,0,collar
837,APC11_CAFA,APC11,CAFA,1398,Dolichandrone atrovirens,alive,20,1.3,trampled,0,collar
838,APC11_CAFA,APC11,CAFA,1399,Dolichandrone atrovirens,alive,15,1.9,trampled,0,collar
839,APC11_CAFA,APC11,CAFA,4601,Dolichandrone atrovirens,alive,90,1.7,browsed,0,axillary
840,APC11_CAFA,APC11,CAFA,4602,Dolichandrone atrovirens,alive,126,1.5,browsed,0,axillary
841,APC11_CAFA,APC11,CAFA,4603,Tectona grandis,alive,70,1.1,trampled,0,axillary
842,APC11_CAFA,APC11,CAFA,4604,Dolichandrone atrovirens,dead,NA,NA,trampled,0,NA
843,APA16_CAFA,APA16,CAFA,4779,Dolichandrone atrovirens,dead,NA,NA,trampled,0,NA
844,APA16_CAFA,APA16,CAFA,4778,Acacia chundra,alive,27,0.3,trampled,0,collar
845,APA16_CAFA,APA16,CAFA,4777,Premna tomentosa,alive,10,2.1,trampled,0,collar
846,APA16_CAFA,APA16,CAFA,4776,Dolichandrone atrovirens,alive,15,1.5,browsed,0,collar
847,APA16_CAFA,APA16,CAFA,4769,Wrightia tinctoria,alive,33,1.3,trampled,0,collar
848,APA16_CAFA,APA16,CAFA,4774,Dolichandrone atrovirens,alive,130,3.1,browsed,0,epicormic
849,APA16_CAFA,APA16,CAFA,4775,Wrightia tinctoria,alive,5,1.9,trampled,0,collar
850,APA16_CAFA,APA16,CAFA,4770,Dolichandrone atrovirens,alive,6,0.9,browsed,0,collar
851,APA16_CAFA,APA16,CAFA,4771,Dolichandrone atrovirens,alive,13,3.2,browsed,0,collar
852,APA16_CAFA,APA16,CAFA,4772,Dolichandrone atrovirens,alive,10,0.4,browsed,0,collar
853,APC3_Control,APC3,Control,1300,Dolichandrone atrovirens,alive,110,1.6,fire,120,epicormic
854,APC3_Control,APC3,Control,1301,Dolichandrone atrovirens,alive,180,2.4,fire,120,axillary
855,APC3_Control,APC3,Control,1302,Chloroxylon swietenia,alive,140,2.6,none,0,regular_growth
856,APC3_Control,APC3,Control,1303,Chloroxylon swietenia,alive,150,2.8,none,0,regular_growth
857,APC3_Control,APC3,Control,1304,Chloroxylon swietenia,alive,128,2.1,drought,0,axillary
858,APC3_Control,APC3,Control,1321,Acacia chundra,alive,90,1.2,fire,120,collar
859,APC3_Control,APC3,Control,1322,Tectona grandis,alive,130,2.1,drought,0,axillary
860,APC3_Control,APC3,Control,1305,Acacia chundra,alive,159,0.8,none,0,regular_growth
861,APC3_Control,APC3,Control,1306,Chloroxylon swietenia,alive,110,2.2,none,0,regular_growth
862,APC3_Control,APC3,Control,1307,Chloroxylon swietenia,alive,106,1.2,none,0,regular_growth
863,APC3_Control,APC3,Control,1308,Chloroxylon swietenia,alive,64,1.3,drought,0,axillary
864,APC3_Control,APC3,Control,1309,Chloroxylon swietenia,alive,143,2.1,none,0,regular_growth
865,APC3_Control,APC3,Control,1310,Chloroxylon swietenia,alive,140,1.8,none,0,regular_growth
866,APC3_Control,APC3,Control,1311,Chloroxylon swietenia,alive,106,1.5,none,0,regular_growth
867,APC3_Control,APC3,Control,1312,Chloroxylon swietenia,alive,110,1.4,browsed,0,axillary
868,APC3_Control,APC3,Control,1314,Azadirachata indica,alive,64,1.1,browsed,0,axillary
869,APC3_Control,APC3,Control,1313,Azadirachata indica,alive,92,0.8,browsed,0,axillary
870,APC3_Control,APC3,Control,1317,Dolichandrone atrovirens,alive,75,1.8,drought,0,epicormic
871,APC3_Control,APC3,Control,1323,Dolichandrone atrovirens,alive,65,2.1,drought,0,epicormic
872,APC3_Control,APC3,Control,1315,Dolichandrone atrovirens,alive,80,1.9,fire,100,axillary
873,APC3_Control,APC3,Control,1316,Tectona grandis,dead,NA,NA,trampled,0,NA
874,APC3_Control,APC3,Control,1319,Dolichandrone atrovirens,alive,83,1.5,drought,0,axillary
875,APC3_Control,APC3,Control,1320,Dolichandrone atrovirens,alive,60,1.8,drought,0,epicormic
876,APC3_Control,APC3,Control,1318,Chloroxylon swietenia,alive,76,1.8,fire,210,epicormic
877,APC3_Control,APC3,Control,1324,Dolichandrone atrovirens,alive,87,2.1,drought,0,axillary
878,APC3_Control,APC3,Control,1325,Chloroxylon swietenia,alive,75,2.1,browsed,0,axillary
879,APC3_Control,APC3,Control,1326,Dolichandrone atrovirens,alive,53,2.4,fire,200,epicormic
880,APA18_CAFA,APA18,CAFA,1142,Dalbergia paniculata,alive,0.77,2.1,none,0,regular_growth
881,APA18_CAFA,APA18,CAFA,1138,Dolichandrone atrovirens,alive,0.44,0.7,browsed,0,axillary
882,APA18_CAFA,APA18,CAFA,1143,Dolichandrone atrovirens,alive,0.64,1.6,none,0,regular_growth
883,APA18_CAFA,APA18,CAFA,1145,Dolichandrone atrovirens,alive,0.45,1.6,browsed,0,axillary
884,APA18_CAFA,APA18,CAFA,1144,Dolichandrone atrovirens,dead,NA,NA,drought,0,NA
885,APA18_CAFA,APA18,CAFA,1147,Dolichandrone atrovirens,alive,0.96,2,browsed,0,axillary
886,APA5_CAFA,APA5,CAFA,3860,Acacia nilotica,alive,32,4,trampled,0,collar
887,APA5_CAFA,APA5,CAFA,3861,Azadirachata indica,alive,10,30,browsed,0,epicormic
888,APA5_CAFA,APA5,CAFA,3862,Ziziphus mauritiana,alive,30,5,trampled,0,collar
889,APA5_CAFA,APA5,CAFA,3866,Diospyros montana,alive,15,6,browsed,0,epicormic
890,APA5_CAFA,APA5,CAFA,3865,Diospyros montana,alive,25,8,browsed,0,epicormic
891,APA5_CAFA,APA5,CAFA,3863,Ziziphus mauritiana,alive,100,13,none,0,regular_growth
892,APA5_CAFA,APA5,CAFA,3873,Diospyros montana,alive,15,4,trampled,0,collar
893,APA5_CAFA,APA5,CAFA,3890,Ziziphus mauritiana,alive,30,12,none,0,regular_growth
894,APA5_CAFA,APA5,CAFA,3891,Butea monosperma,alive,30,8,trampled,0,collar
895,APA5_CAFA,APA5,CAFA,3892,Butea monosperma,alive,35,6,trampled,0,collar
896,APA5_CAFA,APA5,CAFA,3909,Butea monosperma,alive,30,9,none,0,regular_growth
897,APA5_CAFA,APA5,CAFA,3908,Butea monosperma,alive,40,12,none,0,regular_growth
898,APA5_CAFA,APA5,CAFA,3889,Butea monosperma,alive,43,9,trampled,0,collar
899,APA5_CAFA,APA5,CAFA,3888,Butea monosperma,alive,25,8,trampled,0,collar
900,APA5_CAFA,APA5,CAFA,3879,Butea monosperma,alive,37,9,trampled,0,collar
901,APA5_CAFA,APA5,CAFA,3914,Butea monosperma,dead,NA,NA,drought,0,NA
902,APA15_CPFA,APA15,CPFA,3874,Wrightia tinctoria,alive,60,12,none,0,regular_growth
903,APA15_CPFA,APA15,CPFA,3872,Wrightia tinctoria,dead,NA,NA,trampled,0,NA
904,APA15_CPFA,APA15,CPFA,3867,Wrightia tinctoria,dead,NA,NA,trampled,0,NA
905,APA15_CPFA,APA15,CPFA,3869,Wrightia tinctoria,alive,105,25,none,0,regular_growth
906,APA15_CPFA,APA15,CPFA,3868,Wrightia tinctoria,alive,12,5,none,0,regular_growth
907,APA15_CPFA,APA15,CPFA,3871,Wrightia tinctoria,alive,160,30,none,0,regular_growth
908,APA15_CPFA,APA15,CPFA,3870,Wrightia tinctoria,alive,110,25,none,0,regular_growth
909,APA21_CPFA,APA21,CPFA,4926,Dalbergia paniculata,alive,28,1.4,none,0,regular_growth
910,APA21_CPFA,APA21,CPFA,4925,Dalbergia paniculata,alive,9,1.4,none,0,regular_growth
911,APA21_CPFA,APA21,CPFA,4954,Wrightia tinctoria,alive,15,0.9,none,0,regular_growth
912,APA21_CPFA,APA21,CPFA,4923,Erythroxylum monogynum,alive,26,0.8,none,0,regular_growth
913,APA21_CPFA,APA21,CPFA,4921,Dalbergia paniculata,alive,44,0.5,none,0,regular_growth
914,APA21_CPFA,APA21,CPFA,4919,Dalbergia paniculata,alive,120,1.8,drought,0,epicormic
915,APA21_CPFA,APA21,CPFA,4922,Wrightia tinctoria,alive,42,1.3,drought,0,epicormic
916,APA21_CPFA,APA21,CPFA,4920,Wrightia tinctoria,alive,37,1.5,none,0,regular_growth
917,APA12_Control,APA12,Control,4788,Dalbergia paniculata,dead,NA,NA,fire,210,NA
918,APA12_Control,APA12,Control,4909,Wrightia tinctoria,alive,62,1.3,fire,140,collar
919,APA12_Control,APA12,Control,4908,Dalbergia paniculata,alive,80,2.2,fire,140,collar
920,APA12_Control,APA12,Control,4907,Dalbergia paniculata,alive,24,0.3,fire,160,collar
921,APA12_Control,APA12,Control,4906,Dalbergia paniculata,alive,56,1.2,fire,150,collar
922,APA12_Control,APA12,Control,4905,Dalbergia paniculata,alive,60,0.8,fire,150,collar
923,APA12_Control,APA12,Control,4904,Azadirachata indica,alive,50,0.8,fire,140,collar
924,APA12_Control,APA12,Control,4903,Cassia fistula,alive,20,1.5,fire,100,collar
925,APA12_Control,APA12,Control,4902,Cassia fistula,alive,62,0.9,fire,100,collar
926,APA12_Control,APA12,Control,4901,Cassia fistula,alive,65,2.6,fire,160,collar
927,APA12_Control,APA12,Control,4800,Cassia fistula,alive,106,1.1,fire,40,epicormic
928,APA12_Control,APA12,Control,4799,Cassia fistula,alive,80,1.6,fire,150,collar
929,APA12_Control,APA12,Control,4798,Dalbergia paniculata,alive,46,1.4,fire,150,collar
930,APA12_Control,APA12,Control,4797,Cassia fistula,alive,40,0.7,fire,140,collar
931,APA12_Control,APA12,Control,4796,Cassia fistula,alive,60,1.9,fire,110,collar
932,APA12_Control,APA12,Control,4795,Dalbergia paniculata,alive,70,1.4,fire,140,collar
933,APA12_Control,APA12,Control,4792,Dalbergia paniculata,alive,45,0.6,fire,150,collar
934,APA12_Control,APA12,Control,4793,Wrightia tinctoria,alive,38,2.1,fire,110,collar
935,APA12_Control,APA12,Control,4790,Cassia fistula,alive,37,1.9,fire,100,collar
936,APA12_Control,APA12,Control,4791,Cassia fistula,alive,24,1.3,fire,100,collar
937,APA12_Control,APA12,Control,4789,Azadirachata indica,alive,40,1.9,fire,100,collar
938,APA12_CAFA,APA12,CAFA,4917,Azadirachata indica,alive,66,1.1,browsed,0,epicormic
939,APA12_CAFA,APA12,CAFA,4918,Dolichandrone atrovirens,alive,107,2.2,browsed,0,axillary
940,APA12_CAFA,APA12,CAFA,4916,Albizia amara,alive,23,1.1,browsed,0,axillary
941,APA12_CAFA,APA12,CAFA,4915,Dalbergia paniculata,alive,153,3.1,browsed,0,axillary
942,APA12_CAFA,APA12,CAFA,4914,Albizia amara,alive,43,2.1,browsed,0,axillary
943,APA12_CAFA,APA12,CAFA,4911,Erythroxylum monogynum,alive,47,1.9,browsed,0,epicormic
944,APA12_CAFA,APA12,CAFA,4913,Unknown,alive,100,1.1,browsed,0,axillary
945,APA12_CAFA,APA12,CAFA,4912,Azadirachata indica,alive,12,0.7,trampled,0,collar
946,APA12_CAFA,APA12,CAFA,4910,Azadirachata indica,alive,54,1.5,trampled,0,collar
947,APA21_CAFA,APA21,CAFA,4951,Dolichandrone atrovirens,alive,40,0.9,browsed,0,axillary
948,APA21_CAFA,APA21,CAFA,4950,Wrightia tinctoria,alive,135,2.4,browsed,0,axillary
949,APA21_CAFA,APA21,CAFA,4949,Dalbergia paniculata,alive,110,2.1,browsed,0,axillary
950,APA21_CAFA,APA21,CAFA,4927,Premna tomentosa,alive,200,3.3,drought,0,axillary
951,APA21_CAFA,APA21,CAFA,4928,Premna tomentosa,alive,140,2.1,drought,0,axillary
952,APA21_CAFA,APA21,CAFA,4945,Dalbergia paniculata,alive,50,0.9,browsed,0,axillary
953,APA21_CAFA,APA21,CAFA,4946,Dalbergia paniculata,alive,42,1.2,browsed,0,axillary
954,APA21_CAFA,APA21,CAFA,4947,Cassia fistula,alive,34,1.1,browsed,0,axillary
955,APA21_CAFA,APA21,CAFA,4944,Dalbergia paniculata,alive,25,0.7,trampled,0,axillary
956,APA21_CAFA,APA21,CAFA,4943,Dalbergia paniculata,alive,77,1.2,browsed,0,axillary
957,APA21_CAFA,APA21,CAFA,4942,Premna tomentosa,alive,84,1.8,browsed,0,axillary
958,APA21_CAFA,APA21,CAFA,4941,Dalbergia paniculata,alive,70,0.7,trampled,0,axillary
959,APA21_CAFA,APA21,CAFA,4940,Azadirachata indica,alive,60,0.6,browsed,0,axillary
960,APA21_CAFA,APA21,CAFA,4939,Dalbergia paniculata,alive,36,0.6,browsed,0,axillary
961,APA21_CAFA,APA21,CAFA,4938,Dalbergia paniculata,alive,100,1.1,browsed,0,axillary
962,APA21_CAFA,APA21,CAFA,4930,Cassia fistula,alive,37,0.9,trampled,0,axillary
963,APA21_CAFA,APA21,CAFA,4937,Azadirachata indica,alive,40,0.5,browsed,0,epicormic
964,APA21_CAFA,APA21,CAFA,4936,Dalbergia paniculata,alive,50,0.6,browsed,0,axillary
965,APA21_CAFA,APA21,CAFA,4931,Premna tomentosa,alive,205,4.3,browsed,0,axillary
966,APA21_CAFA,APA21,CAFA,4932,Azadirachata indica,alive,85,1.1,browsed,0,axillary
967,APA21_CAFA,APA21,CAFA,4933,Dalbergia paniculata,alive,120,1.5,browsed,0,axillary
968,APA21_CAFA,APA21,CAFA,4934,Wrightia tinctoria,alive,140,1.5,browsed,0,axillary
969,APA1_Control,APA1,Control,1180,Dalbergia paniculata,alive,0.5,7,fire,1.7,axillary
970,APA1_Control,APA1,Control,1181,Wrightia tinctoria,alive,0.9,1.1,fire,2,axillary
971,APA1_Control,APA1,Control,1182,Wrightia tinctoria,alive,0.96,1.4,none,0,regular_growth
972,APA1_Control,APA1,Control,1183,Dolichandrone atrovirens,alive,0.92,2.8,none,0,regular_growth
973,APA1_Control,APA1,Control,1184,Cassia fistula,alive,147,2.5,none,0,regular_growth
974,APA1_Control,APA1,Control,1179,Wrightia tinctoria,alive,0.86,4,fire,2,axillary
975,APA1_Control,APA1,Control,1185,Wrightia tinctoria,alive,0.91,2.3,none,0,regular_growth
976,APA19_CAFA,APA19,CAFA,1011,Chloroxylon swietenia,alive,0.87,2.3,browsed,0,axillary
977,APA19_CAFA,APA19,CAFA,1013,Chloroxylon swietenia,alive,0.71,8,browsed,0,axillary
978,APA19_CAFA,APA19,CAFA,1015,Chloroxylon swietenia,alive,0.8,1.4,browsed,0,axillary
979,APA19_CAFA,APA19,CAFA,1029,Chloroxylon swietenia,alive,0.93,2.4,none,0,regular_growth
980,APA19_CAFA,APA19,CAFA,1030,Chloroxylon swietenia,alive,135,2.7,none,0,regular_growth
981,APA19_CAFA,APA19,CAFA,1028,Chloroxylon swietenia,alive,0.8,2.1,none,0,regular_growth
982,APA19_CAFA,APA19,CAFA,1027,Chloroxylon swietenia,alive,0.42,9,browsed,0,epicormic
983,APA19_CAFA,APA19,CAFA,1022,Chloroxylon swietenia,alive,0.89,2.1,browsed,0,axillary
984,APA19_CAFA,APA19,CAFA,1017,Dalbergia paniculata,alive,0.63,7,trampled,0,axillary
985,APA19_CAFA,APA19,CAFA,1016,Dalbergia paniculata,alive,0.36,1.5,browsed,0,axillary
986,APA19_CAFA,APA19,CAFA,1014,Chloroxylon swietenia,alive,109,1.7,browsed,0,axillary
987,APA19_CAFA,APA19,CAFA,1008,Chloroxylon swietenia,alive,0.61,8,browsed,0,axillary
988,APA2_CAFA,APA2,CAFA,1127,Annona squamosa,alive,180,2.2,none,0,regular_growth
989,APA2_CAFA,APA2,CAFA,1225,Dalbergia paniculata,alive,1.3,2.6,none,0,regular_growth
990,APA2_CAFA,APA2,CAFA,1224,Acacia chundra,alive,0.9,1.7,none,0,regular_growth
991,APA2_CAFA,APA2,CAFA,1226,Chloroxylon swietenia,alive,149,2.5,none,0,regular_growth
992,APA2_CAFA,APA2,CAFA,1223,Azadirachata indica,alive,0.61,9,trampled,0,axillary
993,APA2_CAFA,APA2,CAFA,1122,Dalbergia paniculata,alive,180,2.5,none,0,regular_growth
994,APA2_CAFA,APA2,CAFA,1120,Dalbergia paniculata,alive,0.75,1,none,0,regular_growth
995,APA2_CAFA,APA2,CAFA,1221,Dalbergia paniculata,alive,0.45,6,none,0,regular_growth
996,APA2_CAFA,APA2,CAFA,1109,Dalbergia paniculata,alive,140,2.1,none,0,regular_growth
997,APA2_CAFA,APA2,CAFA,1106,Wrightia tinctoria,alive,130,2.1,none,0,regular_growth
998,APA1_CAFA,APA1,CAFA,3448,Holoptelia intergrifolia,alive,0.88,1.5,none,0,regular_growth
999,APA1_CAFA,APA1,CAFA,3450,Pongamia pinnata,alive,0.45,1,none,0,regular_growth
1000,APA1_CAFA,APA1,CAFA,3451,Dalbergia paniculata,alive,0.92,1.4,none,0,regular_growth
1001,APA1_CAFA,APA1,CAFA,3449,Cassia fistula,alive,105,1.8,none,0,regular_growth
1002,APA1_CAFA,APA1,CAFA,3453,Dalbergia paniculata,alive,0.98,1.8,none,0,regular_growth
1003,APA1_CAFA,APA1,CAFA,3458,Cassia fistula,alive,0.97,1.3,trampled,0,axillary
1004,APA1_CAFA,APA1,CAFA,3457,Cassia fistula,alive,0.83,1.7,drought,0,axillary
1005,APA1_CAFA,APA1,CAFA,3459,Cassia fistula,alive,0.85,1.5,none,0,regular_growth
1006,APA1_CAFA,APA1,CAFA,3462,Pongamia pinnata,alive,0.9,1.3,drought,0,axillary
1007,APA1_CAFA,APA1,CAFA,3463,Wrightia tinctoria,alive,110,3.6,drought,0,axillary
1008,APA1_CAFA,APA1,CAFA,3464,Dalbergia paniculata,alive,130,2.8,none,0,regular_growth
1009,APA1_CAFA,APA1,CAFA,3460,Wrightia tinctoria,alive,0.95,1.3,none,0,regular_growth
1010,APA1_CAFA,APA1,CAFA,3455,Dalbergia paniculata,dead,NA,NA,drought,0,NA
