"Treatment","village","site","Species","disturbance","rgrH","rgr_rcd","sap_health"
"CAFA","APC1","APC1_CAFA","Tectona grandis","trampled",0.930475366866112,0.336472236621213,2
"CAFA","APA1","APA1_CAFA","Dalbergia paniculata","trampled",0.860201265223111,0.22314355131421,2
"CAFA","APA1","APA1_CAFA","Dalbergia paniculata","trampled",1.66500776358891,0.45953232937844,2
"CAFA","APA1","APA1_CAFA","Dalbergia paniculata","trampled",0.24231346742193,0.570544858467613,2
"CAFA","APA1","APA1_CAFA","Annona squamosa","trampled",-0.0416726964005685,0.430782916092454,2
"CAFA","APA1","APA1_CAFA","Dalbergia paniculata","trampled",0.693147180559946,0.405465108108164,2
"CAFA","APC5","APC5_CAFA","Wrightia tinctoria","trampled",0.506817602368452,0.231801614057324,2
"CAFA","APC5","APC5_CAFA","Wrightia tinctoria","trampled",1.14740245283754,0.405465108108164,2
"CAFA","APC5","APC5_CAFA","Wrightia tinctoria","trampled",1.38629436111989,0.78845736036427,2
"CAFA","APC5","APC5_CAFA","Wrightia tinctoria","trampled",1.68639895357023,1.01160091167848,2
"CAFA","APC11","APC11_CAFA","Cassia fistula","trampled",1.26694760348732,0.287682072451781,2
"CAFA","APC11","APC11_CAFA","Dolichandrone atrovirens","trampled",0.847297860387203,0.117783035656383,2
"CAFA","APC3","APC3_CAFA","Wrightia tinctoria","trampled",1.80555279136039,0.810930216216329,2
"CAFA","APC3","APC3_CAFA","Dolichandrone atrovirens","trampled",-0.421213465076304,0.587786664902119,2
"CAFA","APC3","APC3_CAFA","Wrightia tinctoria","trampled",1.89085037187229,0.405465108108164,2
"CAFA","APA20","APA20_CAFA","Wrightia tinctoria","trampled",0.826678573184467,0.54654370636807,2
"CAFA","APA20","APA20_CAFA","Wrightia tinctoria","trampled",0.765467842139572,0.105360515657826,2
"CAFA","APA20","APA20_CAFA","Wrightia tinctoria","trampled",1.11240561080045,0.619039208406224,2
"CAFA","APA2","APA2_CAFA","Holoptelea integrifolia","trampled",1.1314021114911,1.09861228866811,2
"CAFA","APA2","APA2_CAFA","Dalbergia paniculata","trampled",-0.0136056520557792,0.117783035656383,2
"CAFA","APA2","APA2_CAFA","Wrightia tinctoria","trampled",0.0631789016215318,0.995428052432879,2
"CAFA","APC8","APC8_CAFA","Azadirachta indica","trampled",0.534542150383307,0.780158557549575,2
"CAFA","APC8","APC8_CAFA","Tamarindus indica","trampled",-0.041672696400568,0.113328685307003,2
"CAFA","APC9","APC9_CAFA","Pongamia pinnata","trampled",-0.356674943938732,0.65677953638907,2
"CAFA","APC8","APC8_CAFA","Cassia fistula","trampled",1.2272296664902,0.0953101798043249,2
"CAFA","APC2","APC2_CAFA","Tectona grandis","trampled",0.818310323513951,0.990398704027877,2
"CAFA","APC2","APC2_CAFA","Tectona grandis","trampled",0.18610227963386,0.162518929497775,2
"CAFA","APC9","APC9_CAFA","Pongamia pinnata","trampled",0.182321556793955,0.961411167154625,2
"CAFA","APC9","APC9_CAFA","Pongamia pinnata","trampled",0.816761136527122,0.200670695462151,2
"CAFA","APC9","APC9_CAFA","Pongamia pinnata","trampled",0.411979789129358,0.462623521948113,2
"CAFA","APC9","APC9_CAFA","Dalbergia paniculata","trampled",-1.31218638896617,1.47590651980958,2
"CAFA","APC14","APC14_CAFA","Pongamia pinnata","trampled",-0.0382212128201971,0.757685701697516,2
"CAFA","APC14","APC14_CAFA","Tectona grandis","trampled",1.24703229378638,0.782759339249632,2
"CAFA","APA5","APA5_CAFA","Acacia nilotica","trampled",-0.628608659422374,1.79175946922805,2
"CAFA","APA5","APA5_CAFA","Diospyros montana","trampled",-0.421213465076304,1.88706964903238,2
"CAFA","APA5","APA5_CAFA","Diospyros montana","trampled",0.9458495341157,0.693147180559945,2
"CAFA","APA5","APA5_CAFA","Diospyros montana","trampled",0.0487901641694322,1.6094379124341,2
"CAFA","APA5","APA5_CAFA","Butea monosperma","trampled",2.00148000021012,0.693147180559945,2
"CAFA","APA5","APA5_CAFA","Butea monosperma","trampled",2.62466859216316,0.048790164169432,2
"CAFA","APA5","APA5_CAFA","Butea monosperma","trampled",2.10151749337904,1.7227665977411,2
"CAFA","APA10","APA10_CAFA","Butea monosperma","trampled",0.929535958624176,1.44691898293633,2
"CAFA","APA10","APA10_CAFA","Butea monosperma","trampled",1.28093384546206,0.810930216216329,2
"CAFA","APA6","APA6_CAFA","Pongamia pinnata","trampled",0.892943367877164,0.405465108108164,2
"CAFA","APA6","APA6_CAFA","Pongamia pinnata","trampled",1.79175946922805,2.07944154167984,2
"CAFA","APA6","APA6_CAFA","Pongamia pinnata","trampled",2.00306856289526,2.36712361413162,2
"CAFA","APC13","APC13_CAFA","Pongamia pinnata","trampled",0.0723206615796261,0.990398704027877,2
"CAFA","APC13","APC13_CAFA","Syzygium cumini","trampled",1.97408102602201,2.58399755243223,2
"CAFA","APC13","APC13_CAFA","Tectona grandis","trampled",-1.11696142733631,0.693147180559945,2
"CAFA","APC11","APC11_CAFA","Tectona grandis","trampled",2.21920348405499,1.88273124743378,2
"CAFA","APC10","APC10_CAFA","Cassia fistula","trampled",-1.83258146374831,0.606135803570316,2
"CAFA","APC10","APC10_CAFA","Cassia fistula","trampled",-1.13943428318836,2.39789527279837,2
"CAFA","APC10","APC10_CAFA","Wrightia tinctoria","trampled",-2.16905370036952,0.241162056816888,2
"CAFA","APC10","APC10_CAFA","Cassia fistula","trampled",-1.83258146374831,0.318453731118535,2
"CAFA","APC10","APC10_CAFA","Cassia fistula","trampled",-1.25276296849537,1.25276296849537,2
"CAFA","APC10","APC10_CAFA","Cassia fistula","trampled",-1.25276296849537,0.980829253011726,2
"CAFA","APC12","APC12_CAFA","Wrightia tinctoria","trampled",-0.916290731874155,1.09861228866811,2
"CAFA","APC12","APC12_CAFA","Wrightia tinctoria","trampled",-2.16905370036952,0.0800427076735365,2
"CAFA","APA17","APA17_CAFA","Cassia fistula","trampled",-1.6094379124341,0.451985123743057,2
"CAFA","APA17","APA17_CAFA","Cassia fistula","trampled",-2.15466496291742,0.847297860387204,2
"CAFA","APA17","APA17_CAFA","Dolichandrone atrovirens","trampled",-2.01490302054226,0.54654370636807,2
"CAFA","APA16","APA16_CAFA","Wrightia tinctoria","trampled",-1.01160091167848,1.81915844341617,2
"CAFA","APA16","APA16_CAFA","Wrightia tinctoria","trampled",-1.6094379124341,2.04769284336526,2
"CAFA","APA12","APA12_CAFA","Dolichandrone atrovirens","trampled",-2.16905370036952,0.379489621704904,2
"CAFA","APA21","APA21_CAFA","Dalbergia paniculata","trampled",-2.14006616349627,0,2
"CAFA","APA21","APA21_CAFA","Wrightia tinctoria","trampled",-1.6094379124341,1.85629799036563,2
