"","site","village","sci.name","tag.no","treatment","recruit.type","height","rcd","lat","long","altitude","disturbance"
"516","APC13_CAFA","APC13","Holoptelia intergrifolia",3784,"CAFA","seedling recruitment",46,0.7,"13.90501528","78.50179524",410,"none"
"517","APC1_Control","APC1","Dolichandrone atrovirens",1407,"Control","clonal offspring",46,1.1,"13.85295499","78.44257389",500.2781982,"none"
"518","APC6_CAFA","APC6","Dolichandrone atrovirens",1306,"CAFA","seedling recruitment",46,1.1,"13.93973318","78.49345974",461,"none"
"519","APC6_CAFA","APC6","Dolichandrone atrovirens",1380,"CAFA","seedling recruitment",46,1.5,"13.9396982","78.49313357",456,"none"
"520","APC1_CAFA","APC1","Tectona grandis",1036,"CAFA","seedling recruitment",46,1.7,"13.84884285","78.42859926",457,"none"
"521","APC11_Control","APC11","Dalbergia sissoo",4614,"Control","clonal offspring",45,0.4,"13.83757623","78.41066805",521.7565308,"none"
"522","APA16_CAFA","APA16","Albizia amara",4786,"CAFA","seedling recruitment",45,0.5,"14.11614723","78.34026755",405.3840332,"none"
"523","APC8_CAFA","APC8","Dalbergia paniculata",3702,"CAFA","seedling recruitment",45,0.5,"13.87362489","78.5280334",443,"none"
"524","APC12_CPFA","APC12","Acacia chundra",4687,"CPFA","seedling recruitment",45,0.6,"13.89261951","78.41359558",429,"none"
"525","APC4_Control","APC4","Dolichandrone atrovirens",1438,"Control","clonal offspring",45,0.6,"13.84227217","78.42809894",464.4934082,"none"
"526","APA8_CAFA","APA8","Dolichandrone atrovirens",3998,"CAFA","clonal offspring",45,0.7,"14.02187476","78.38090218",476,"none"
"527","APC12_CAFA","APC12","Acacia chundra",4671,"CAFA","seedling recruitment",45,0.7,"13.89415165","78.41317955",427.5776367,"none"
"528","APC2_CAFA","APC2","Tectona grandis",3750,"CAFA","seedling recruitment",45,0.7,"13.89541179","78.47735199",438,"none"
"529","APC4_Control","APC4","Dolichandrone atrovirens",1091,"Control","clonal offspring",45,0.7,"13.84221663","78.42840432",470.5811768,"none"
"530","APC1_CPFA","APC1","Dolichandrone atrovirens",1069,"CPFA","clonal offspring",45,0.9,"13.85046409","78.44352732",508.2833862,"none"
"531","APC3_CAFA","APC3","Dolichandrone atrovirens",1481,"CAFA","seedling recruitment",45,0.9,"13.82894454","78.41257051",453.1020508,"none"
"532","APC7_CAFA","APC7","Dolichandrone atrovirens",4548,"CAFA","seedling recruitment",45,0.9,"13.93993042","78.49542676",489,"none"
"533","APC11_CAFA","APC11","Dolichandrone atrovirens",1385,"CAFA","seedling recruitment",45,1.1,"13.8385539","78.41080807",529.161499,"none"
"534","APC10_CAFA","APC10","Wrightia tinctoria",4636,"CAFA","seedling recruitment",45,1.2,"13.8646367","78.39892805",418.6350098,"none"
"535","APC13_CPFA","APC13","Pongamia pinnata",3785,"CPFA","seedling recruitment",45,1.3,"13.90664924","78.50226173",428,"none"
"536","APC2_CAFA","APC2","Tectona grandis",3741,"CAFA","seedling recruitment",45,1.3,"13.89552309","78.47729047",458,"none"
"537","APC3_Control","APC3","Dolichandrone atrovirens",1323,"Control","clonal offspring",45,1.4,"13.82793844","78.41301122",473.9952393,"none"
"538","APC11_Control","APC11","Dolichandrone atrovirens",4623,"Control","clonal offspring",45,1.5,"13.83706189","78.41069018",511.309021,"none"
"539","APC13_CPFA","APC13","Pongamia pinnata",3771,"CPFA","seedling recruitment",45,1.5,"13.90655215","78.50215657",448,"none"
"540","APC7_CAFA","APC7","Dolichandrone atrovirens",4513,"CAFA","seedling recruitment",45,1.6,"13.94016005","78.49539977",463,"none"
"541","APA12_Control","APA12","Wrightia tinctoria",4909,"Control","clonal offspring",44,0.6,"14.04112487","78.31749891",536.503418,"none"
"542","APA10_CPFA","APA10","Dolichandrone atrovirens",3975,"CPFA","seedling recruitment",44,0.9,"14.01927066","78.3808254",431,"none"
"543","APA10_CAFA","APA10","Dolichandrone atrovirens",3958,"CAFA","seedling recruitment",44,1,"14.01920122","78.38252644",441,"none"
"544","APA2_CAFA","APA2","Dalbergia paniculata",1108,"CAFA","clonal offspring",44,1.2,"14.06936166666667","78.31832666666666",551.9,"none"
"545","APC2_CAFA","APC2","Tectona grandis",3726,"CAFA","seedling recruitment",44,1.3,"13.89552673","78.47728568",455,"none"
"546","APC13_CAFA","APC13","Tectona grandis",4517,"CAFA","seedling recruitment",44,1.6,"13.9055726","78.50210538",433,"none"
"547","APC6_CAFA","APC6","Dolichandrone atrovirens",1317,"CAFA","seedling recruitment",44,1.7,"13.93992664","78.49372583",465,"none"
"548","APC11_Control","APC11","Dolichandrone atrovirens",4619,"Control","seedling recruitment",43,0.5,"13.83715431","78.41075574",507.137146,"none"
"549","APC13_CPFA","APC13","Pongamia pinnata",3759,"CPFA","seedling recruitment",43,0.7,"13.90662621","78.50250817",444,"none"
"550","APC3_Control","APC3","Chloroxylon swietenia",1308,"Control","clonal offspring",43,0.7,"13.82798865","78.41311278",457.5916748,"none"
"551","APA7_CPFA","APA7","Dolichandrone atrovirens",3980,"CPFA","clonal offspring",43,0.8,"14.0218105","78.37972073",440,"none"
"552","APA19_CAFA","APA19","Chloroxylon swietenia",1023,"CAFA","seedling recruitment",43,0.9,"14.051681666666665","78.32454166666666",586.7,"none"
"553","APC9_CAFA","APC9","Limonia acidissima",3724,"CAFA","seedling recruitment",43,0.9,"13.87346769","78.52888778",447,"none"
"554","APA7_CAFA","APA7","Ziziphus mauritiana",3947,"CAFA","seedling recruitment",43,1,"14.02251234","78.38130385",452,"browsed"
"555","APC9_CAFA","APC9","Limonia acidissima",3773,"CAFA","seedling recruitment",43,1,"13.87348523","78.52896343",446,"none"
"556","APC10_CAFA","APC10","Tectona grandis",4639,"CAFA","clonal offspring",43,1.2,"13.86471626","78.39890519",427.0041504,"none"
"557","APC5_CAFA","APC5","Dolichandrone atrovirens",1330,"CAFA","seedling recruitment",43,1.2,"13.80555934","78.4143084",483.428772,"none"
"558","APC7_CAFA","APC7","Dolichandrone atrovirens",4549,"CAFA","seedling recruitment",43,1.2,"13.93993488","78.49541019",480,"none"
"559","APC6_CAFA","APC6","Dolichandrone atrovirens",1391,"CAFA","seedling recruitment",43,1.2,"13.93970745","78.49318425",466,"none"
"560","APC6_CAFA","APC6","Dolichandrone atrovirens",1326,"CAFA","seedling recruitment",43,1.3,"13.93975939","78.49339414",468,"none"
"561","APC6_CAFA","APC6","Dolichandrone atrovirens",1367,"CAFA","seedling recruitment",43,1.3,"13.93965191","78.49324192",467,"none"
"562","APC6_CAFA","APC6","Dolichandrone atrovirens",1366,"CAFA","seedling recruitment",43,1.4,"13.93970674","78.49324162",472,"none"
"563","APC6_CAFA","APC6","Dolichandrone atrovirens",1386,"CAFA","seedling recruitment",43,1.7,"13.9396774","78.49324139",473,"none"
"564","APA18_CAFA","APA18","Dolichandrone atrovirens",1144,"CAFA","clonal offspring",43,1.8,"14.055241666666666","78.34297",483.8,"none"
"565","APC5_CAFA","APC5","Dolichandrone atrovirens",1337,"CAFA","seedling recruitment",43,1.9,"13.80536196","78.41416892",494.8048096,"none"
"566","APC1_Control","APC1","Dolichandrone atrovirens",1401,"Control","clonal offspring",43,2.3,"13.85311727","78.44331258",505.2784424,"none"
"567","APA2_CAFA","APA2","Azadirachata indica",1223,"CAFA","clonal offspring",42,0.4,"14.069395000000002","78.31820166666667",552.6,"none"
"568","APA21_CPFA","APA21","Dalbergia paniculata",4921,"CPFA","seedling recruitment",42,0.5,"14.00919816","78.3200484",502.5698242,"none"
"569","APA21_CPFA","APA21","Dalbergia paniculata",4925,"CPFA","clonal offspring",42,0.6,"14.00908532","78.32029892",513.2385864,"none"
"570","APA2_CAFA","APA2","Dalbergia paniculata",1104,"CAFA","clonal offspring",42,0.8,"14.069906666666668","78.31842833333333",553.2,"none"
"571","APC13_CPFA","APC13","Pongamia pinnata",3749,"CPFA","seedling recruitment",42,0.8,"13.90646965","78.50193189",436,"none"
"572","APC6_Control","APC6","Dolichandrone atrovirens",4508,"Control","clonal offspring",42,0.8,"13.9409628","78.49458477",443,"none"
"573","APC8_CAFA","APC8","Dalbergia paniculata",3723,"CAFA","seedling recruitment",42,1,"13.87351232","78.52803685",454,"none"
"574","APC5_CAFA","APC5","Dolichandrone atrovirens",1334,"CAFA","seedling recruitment",42,1.1,"13.80540868","78.41424135",499.9295654,"none"
"575","APC6_CAFA","APC6","Dolichandrone atrovirens",1377,"CAFA","seedling recruitment",42,1.1,"13.93965912","78.49320936",461,"none"
"576","APC13_CPFA","APC13","Pongamia pinnata",3779,"CPFA","seedling recruitment",42,1.3,"13.90655849","78.50215663",447,"none"
"577","APC6_CAFA","APC6","Dolichandrone atrovirens",1331,"CAFA","seedling recruitment",42,1.3,"13.93977752","78.49344505",466,"none"
"578","APC6_CAFA","APC6","Dolichandrone atrovirens",1344,"CAFA","seedling recruitment",42,1.8,"13.93966185","78.49322528",460,"none"
"579","APC6_CAFA","APC6","Dolichandrone atrovirens",1300,"CAFA","seedling recruitment",42,2.1,"13.93973575","78.49318548",470,"none"
"580","APA12_Control","APA12","Dalbergia paniculata",4788,"Control","clonal offspring",41,0.5,"14.04113049","78.31752146",522.1976318,"none"
"581","APC6_CAFA","APC6","Dolichandrone atrovirens",1342,"CAFA","seedling recruitment",41,1.2,"13.9396527","78.49319438",471,"none"
"582","APC13_CPFA","APC13","Tectona grandis",3461,"CPFA","seedling recruitment",41,1.5,"13.90663721","78.50244402",440,"none"
"583","APC6_CAFA","APC6","Dolichandrone atrovirens",1348,"CAFA","seedling recruitment",41,1.6,"13.93970114","78.49322089",473,"none"
"584","APA6_Control","APA6","Acacia leucophloea",3918,"Control","clonal offspring",40,0.3,"14.03177139","78.37961441",418,"none"
"585","APC10_Control","APC10","Acacia chundra",4988,"Control","clonal offspring",40,0.3,"13.86188182","78.4328561",458.394165,"none"
"586","APC5_CPFA","APC5","Azadirachata indica",1368,"CPFA","seedling recruitment",40,0.3,"13.81417649","78.41904041",454.3720703,"none"
"587","APC7_CPFA","APC7","Chloroxylon swietenia",3702,"CPFA","seedling recruitment",40,0.3,"13.94236147","78.50764529",414,"none"
"588","APA16_CAFA","APA16","Wrightia tinctoria",4780,"CAFA","seedling recruitment",40,0.4,"14.11628771","78.34035702",398.0246582,"none"
"589","APA20_CAFA","APA20","Acacia chundra",3429,"CAFA","seedling recruitment",40,0.4,"14.07862","78.32986333333334",531.8,"none"
"590","APC10_Control","APC10","Acacia chundra",4978,"Control","clonal offspring",40,0.4,"13.86188843","78.43341058",454.1898193,"none"
"591","APC10_Control","APC10","Acacia chundra",4997,"Control","clonal offspring",40,0.4,"13.86197665","78.43265486",453.7467041,"none"
"592","APA1_Control","APA1","Wrightia tinctoria",1185,"Control","clonal offspring",40,0.5,"14.072841666666667","78.32017333333333",549.1,"none"
"593","APA12_Control","APA12","Cassia fistula",4790,"Control","clonal offspring",40,0.5,"14.04119108","78.31771619",498.2635498,"none"
"594","APA16_CAFA","APA16","Acacia chundra",4778,"CAFA","seedling recruitment",40,0.5,"14.11643401","78.34040063",394.9771729,"none"
"595","APA21_CAFA","APA21","Wrightia tinctoria",4934,"CAFA","clonal offspring",40,0.5,"14.00888866","78.3202856",511.0255127,"none"
"596","APC12_CAFA","APC12","Acacia chundra",4673,"CAFA","seedling recruitment",40,0.5,"13.89391139","78.41323302",429.6540527,"none"
"597","APC12_CPFA","APC12","Acacia chundra",4693,"CPFA","don't_know",40,0.5,"13.89262758","78.41390436",430,"none"
"598","APC7_CPFA","APC7","Chloroxylon swietenia",3704,"CPFA","seedling recruitment",40,0.5,"13.94240845","78.50769471",428,"none"
"599","APA16_CAFA","APA16","Premna tomentosa",4773,"CAFA","seedling recruitment",40,0.6,"14.11669708","78.34049486",400.78125,"none"
"600","APA19_CAFA","APA19","Chloroxylon swietenia",1027,"CAFA","seedling recruitment",40,0.6,"14.051396666666669","78.32469666666665",587.7,"none"
"601","APC1_CPFA","APC1","Erythroxylum monogynum",1081,"CPFA","clonal offspring",40,0.6,"13.85050889","78.44298143",482.9716797,"none"
"602","APA17_CAFA","APA17","Cassia fistula",4747,"CAFA","clonal offspring",40,0.7,"14.11842642","78.33477101",404.8996582,"none"
"603","APA19_Control","APA19","Dolichandrone atrovirens",1049,"Control","clonal offspring",40,0.7,"14.061416666666666","78.34244833333334",564.5,"none"
"604","APA21_CPFA","APA21","Wrightia tinctoria",4920,"CPFA","clonal offspring",40,0.7,"14.00936557","78.32015936",515.0789795,"none"
"605","APA21_CPFA","APA21","Wrightia tinctoria",4922,"CPFA","clonal offspring",40,0.7,"14.0092038","78.32007435",507.5115967,"none"
"606","APA21_CPFA","APA21","Dalbergia paniculata",4926,"CPFA","clonal offspring",40,0.7,"14.00910292","78.32032842",488.1813965,"none"
"607","APC1_CAFA","APC1","Syzygium cumini",1007,"CAFA","clonal offspring",40,0.7,"13.84885605","78.42887551",460.6690063,"none"
"608","APC10_CAFA","APC10","Wrightia tinctoria",4646,"CAFA","seedling recruitment",40,0.7,"13.8649837","78.39881451",413.8688965,"none"
"609","APC10_Control","APC10","Dolichandrone atrovirens",5000,"Control","clonal offspring",40,0.7,"13.86196754","78.43265383",453.1751709,"none"
"610","APC4_Control","APC4","Dolichandrone atrovirens",1441,"Control","clonal offspring",40,0.7,"13.84219121","78.4283082",467.7666016,"none"
"611","APC11_CAFA","APC11","Dolichandrone atrovirens",1398,"CAFA","seedling recruitment",40,0.8,"13.83888786","78.41080075",526.6647949,"none"
"612","APA10_CAFA","APA10","Dolichandrone atrovirens",3955,"CAFA","seedling recruitment",40,1,"14.01907289","78.38257068",428,"none"
"613","APA17_CAFA","APA17","Dolichandrone atrovirens",4760,"CAFA","seedling recruitment",40,1.1,"14.11836075","78.33488489",402.9884033,"none"
"614","APA5_CAFA","APA5","Diospyros montana",3866,"CAFA","clonal offspring",40,1.1,"14.06363103","78.35507535",435,"none"
"615","APC11_CAFA","APC11","Dolichandrone atrovirens",1384,"CAFA","seedling recruitment",40,1.1,"13.83853045","78.4107163",528.9433594,"none"
"616","APC5_CAFA","APC5","Wrightia tinctoria",1346,"CAFA","seedling recruitment",40,1.1,"13.80495957","78.41397846",508.3696289,"none"
"617","APC5_CAFA","APC5","Dolichandrone atrovirens",1340,"CAFA","seedling recruitment",40,1.2,"13.80531246","78.41410338",485.6578979,"none"
"618","APC9_CAFA","APC9","Pongamia pinnata",3728,"CAFA","seedling recruitment",40,1.2,"13.87346084","78.52888451",450,"none"
"619","APC9_CAFA","APC9","Pongamia pinnata",3752,"CAFA","seedling recruitment",40,1.3,"13.87356335","78.52862319",452,"none"
"620","APC13_CAFA","APC13","Tectona grandis",4501,"CAFA","seedling recruitment",40,1.4,"13.90515812","78.50189456",418,"none"
"621","APC7_CAFA","APC7","Dolichandrone atrovirens",4554,"CAFA","seedling recruitment",40,1.4,"13.93993674","78.49539015",481,"none"
"622","APA19_CAFA","APA19","Chloroxylon swietenia",1001,"CAFA","seedling recruitment",40,1.5,"14.050753333333335","78.32466833333334",580.2,"none"
"623","APC13_CAFA","APC13","Tectona grandis",4507,"CAFA","seedling recruitment",40,1.6,"13.90558075","78.50211431",431,"none"
"624","APA19_Control","APA19","Dolichandrone atrovirens",1051,"Control","clonal offspring",40,1.7,"14.061238333333332","78.342535",564.5,"none"
"625","APC1_CPFA","APC1","Dolichandrone atrovirens",1084,"CPFA","clonal offspring",40,1.8,"13.85042879","78.44314222",503.5921021,"none"
"626","APC6_CAFA","APC6","Dolichandrone atrovirens",1392,"CAFA","seedling recruitment",40,1.9,"13.93969061","78.49318493",469,"none"
"627","APC6_CAFA","APC6","Dolichandrone atrovirens",1322,"CAFA","seedling recruitment",40,1.9,"13.93973093","78.4934084",470,"none"
"628","APC6_CAFA","APC6","Dolichandrone atrovirens",1327,"CAFA","seedling recruitment",40,1.9,"13.93975251","78.49342033",469,"none"
"629","APC1_Control","APC1","Acacia chundra",1414,"Control","clonal offspring",40,2.9,"13.85293296","78.44300353",486.3590088,"none"
"630","APA21_CAFA","APA21","Azadirachata indica",4935,"CAFA","seedling recruitment",39,0.4,"14.00890776","78.32033855",506.1677246,"none"
"631","APC8_CAFA","APC8","Tamarindus indica",3710,"CAFA","seedling recruitment",39,0.4,"13.87385388","78.52804817",436,"none"
"632","APA10_CPFA","APA10","Dolichandrone atrovirens",3976,"CPFA","seedling recruitment",39,0.5,"14.01929704","78.38073829",428,"none"
"633","APC10_Control","APC10","Acacia chundra",4987,"Control","clonal offspring",39,0.5,"13.86189574","78.4329012",458.1671143,"none"
"634","APC11_CAFA","APC11","Dolichandrone atrovirens",1383,"CAFA","seedling recruitment",39,0.8,"13.83850257","78.41071694",527.7410889,"none"
"635","APA10_CAFA","APA10","Dolichandrone atrovirens",3963,"CAFA","seedling recruitment",39,1.4,"14.0192218","78.38249698",443,"none"
"636","APC6_CAFA","APC6","Dolichandrone atrovirens",1384,"CAFA","seedling recruitment",39,1.8,"13.93969234","78.49322546",459,"none"
"637","APA20_CAFA","APA20","Carissa carandas",3424,"CAFA","clonal offspring",38,0.3,"14.078528333333335","78.32908",496.8,"none"
"638","APC3_CAFA","APC3","Chloroxylon swietenia",1499,"CAFA","clonal offspring",38,0.4,"13.82897781","78.41315974",442.7015381,"none"
"639","APA5_CAFA","APA5","Butea monosperma",3909,"CAFA","seedling recruitment",38,0.5,"14.06729253","78.34890159",419,"none"
"640","APA21_CAFA","APA21","Dalbergia paniculata",4939,"CAFA","clonal offspring",38,0.6,"14.00870551","78.32066083",503.4611816,"none"
"641","APC1_CAFA","APC1","Holoptelia intergrifolia",1024,"CAFA","seedling recruitment",38,0.6,"13.84884957","78.42861319",457,"none"
"642","APC11_Control","APC11","Dolichandrone atrovirens",4608,"Control","clonal offspring",38,0.6,"13.83783882","78.4106369",521.2526855,"none"
"643","APA18_CAFA","APA18","Dalbergia paniculata",1140,"CAFA","seedling recruitment",38,0.7,"14.055595000000002","78.34366166666668",580.2,"none"
"644","APC11_CAFA","APC11","Dolichandrone atrovirens",1390,"CAFA","seedling recruitment",38,0.7,"13.83866816","78.41077556",538.5251465,"none"
"645","APC7_CAFA","APC7","Dolichandrone atrovirens",4532,"CAFA","seedling recruitment",38,0.7,"13.9399595","78.49537865",454,"none"
"646","APC9_CAFA","APC9","Limonia acidissima",3775,"CAFA","seedling recruitment",38,0.7,"13.87344522","78.52906367",451,"none"
"647","APC1_CAFA","APC1","Tectona grandis",1023,"CAFA","seedling recruitment",38,0.7,"13.8488533","78.42861963",457,"none"
"648","APC8_CAFA","APC8","Dolichandrone atrovirens",3732,"CAFA","seedling recruitment",38,0.8,"13.87304222","78.52490228",434,"none"
"649","APC9_CAFA","APC9","Pongamia pinnata",3760,"CAFA","seedling recruitment",38,0.9,"13.87357158","78.52859367",449,"none"
"650","APC6_CAFA","APC6","Dolichandrone atrovirens",1396,"CAFA","seedling recruitment",38,1,"13.93981712","78.4931587",456,"none"
"651","APA8_CAFA","APA8","Dolichandrone atrovirens",3991,"CAFA","clonal offspring",38,1.1,"14.02127973","78.3810785",466,"none"
"652","APC10_CAFA","APC10","Wrightia tinctoria",4643,"CAFA","seedling recruitment",38,1.2,"13.86475595","78.39874495",415.0196533,"none"
"653","APC6_CAFA","APC6","Dolichandrone atrovirens",1381,"CAFA","seedling recruitment",38,1.3,"13.93964219","78.49330166",463,"none"
"654","APC7_CAFA","APC7","Dolichandrone atrovirens",4542,"CAFA","seedling recruitment",38,1.4,"13.94002713","78.49544174",468,"none"
"655","APC6_CAFA","APC6","Dolichandrone atrovirens",1341,"CAFA","seedling recruitment",38,1.4,"13.93971412","78.49326608",460,"none"
"656","APC6_CAFA","APC6","Dolichandrone atrovirens",1387,"CAFA","seedling recruitment",38,1.5,"13.93964783","78.49328437",469,"none"
"657","APC6_CAFA","APC6","Dolichandrone atrovirens",1373,"CAFA","seedling recruitment",38,1.6,"13.93964398","78.49325214",472,"none"
"658","APC6_CAFA","APC6","Dolichandrone atrovirens",1383,"CAFA","seedling recruitment",38,1.7,"13.93970218","78.49317467",460,"none"
"659","APC6_CAFA","APC6","Dolichandrone atrovirens",1370,"CAFA","seedling recruitment",38,1.8,"13.9396712","78.49321799",469,"none"
"660","APC6_CAFA","APC6","Dolichandrone atrovirens",1371,"CAFA","seedling recruitment",38,1.9,"13.93971351","78.49325985",470,"none"
"661","APC6_CAFA","APC6","Dolichandrone atrovirens",1362,"CAFA","seedling recruitment",38,2.7,"13.93997959","78.49392303",469,"none"
"662","APC11_Control","APC11","Dolichandrone atrovirens",4606,"Control","clonal offspring",37,0.4,"13.83795781","78.41067653",525.1867676,"none"
"663","APC12_Control","APC12","Wrightia tinctoria",4968,"Control","clonal offspring",37,0.4,"13.86932595","78.41774651",425.2219238,"none"
"664","APC3_CAFA","APC3","Chloroxylon swietenia",1493,"CAFA","clonal offspring",37,0.4,"13.82886475","78.41304586",445.3710327,"none"
"665","APC9_CAFA","APC9","Limonia acidissima",3748,"CAFA","seedling recruitment",37,0.5,"13.8734287","78.52888001",446,"none"
"666","APC6_Control","APC6","Dolichandrone atrovirens",4529,"Control","clonal offspring",37,0.5,"13.94071709","78.49428108",445,"none"
"667","APA16_CAFA","APA16","Azadirachata indica",4785,"CAFA","seedling recruitment",37,0.6,"14.11614544","78.34027908",401.666687,"none"
"668","APC10_Control","APC10","Dolichandrone atrovirens",4994,"Control","clonal offspring",37,0.6,"13.8620127","78.43276528",460.1176758,"none"
"669","APA19_CPFA","APA19","Dolichandrone atrovirens",3411,"CPFA","clonal offspring",37,1.1,"14.059313333333334","78.34456333333333",568.3,"none"
"670","APC1_CAFA","APC1","Tectona grandis",1056,"CAFA","seedling recruitment",37,1.1,"13.84896196","78.42845477",462.9293213,"none"
"671","APC4_Control","APC4","Dolichandrone atrovirens",1437,"Control","clonal offspring",37,1.1,"13.84219206","78.42812122",474.94104,"none"
"672","APC6_CAFA","APC6","Dolichandrone atrovirens",1378,"CAFA","seedling recruitment",37,1.1,"13.93966732","78.49322154",457,"none"
"673","APC6_CAFA","APC6","Dolichandrone atrovirens",1368,"CAFA","seedling recruitment",37,1.3,"13.93971423","78.49326292",464,"none"
"674","APC2_CPFA","APC2","Pongamia pinnata",3716,"CPFA","seedling recruitment",37,1.6,"13.8922949","78.48076157",440,"none"
"675","APC6_CAFA","APC6","Dolichandrone atrovirens",1338,"CAFA","seedling recruitment",37,1.6,"13.9397089","78.49323799",469,"none"
"676","APC11_Control","APC11","Dolichandrone atrovirens",4625,"Control","clonal offspring",36,0.4,"13.83710512","78.41075329",499.2133179,"none"
"677","APC12_Control","APC12","Dolichandrone atrovirens",4966,"Control","clonal offspring",36,0.5,"13.8694728","78.41780261",420.1600952,"none"
"678","APC7_CPFA","APC7","Chloroxylon swietenia",3708,"CPFA","seedling recruitment",36,0.5,"13.94237199","78.50764275",413,"none"
"679","APC8_CAFA","APC8","Tamarindus indica",3705,"CAFA","seedling recruitment",36,0.5,"13.87357787","78.52803151",447,"browsed"
"680","APC4_CPFA","APC4","Acacia chundra",1452,"CPFA","seedling recruitment",36,0.6,"13.84581355","78.44862753",516.2875977,"none"
"681","APA8_CAFA","APA8","Dolichandrone atrovirens",3997,"CAFA","clonal offspring",36,0.7,"14.02169852","78.38093085",467,"none"
"682","APC1_CPFA","APC1","Acacia chundra",1067,"CPFA","clonal offspring",36,0.7,"13.85045936","78.44356861",476.3969727,"none"
"683","APA17_CAFA","APA17","Dolichandrone atrovirens",4765,"CAFA","seedling recruitment",36,0.8,"14.11815154","78.334998",408.5330811,"none"
"684","APA18_CAFA","APA18","Dolichandrone atrovirens",1138,"CAFA","clonal offspring",36,0.8,"14.055608333333332","78.34357666666666",579.8,"none"
"685","APC1_CAFA","APC1","Dolichandrone atrovirens",1009,"CAFA","seedling recruitment",36,0.9,"13.84878098","78.42873294",458,"none"
"686","APC6_CAFA","APC6","Dolichandrone atrovirens",1376,"CAFA","seedling recruitment",36,1.1,"13.93967902","78.49320302",471,"none"
"687","APC3_Control","APC3","Dolichandrone atrovirens",1317,"Control","clonal offspring",36,1.2,"13.82788199","78.41305999",469.3503418,"none"
"688","APC6_Control","APC6","Dolichandrone atrovirens",4526,"Control","clonal offspring",36,1.2,"13.94081092","78.49442085",464,"none"
"689","APC9_CAFA","APC9","Pongamia pinnata",3736,"CAFA","seedling recruitment",36,1.3,"13.87354077","78.5285824",457,"none"
"690","APC1_CAFA","APC1","Dolichandrone atrovirens",1039,"CAFA","seedling recruitment",36,1.6,"13.84897019","78.42850062",465,"none"
"691","APC3_Control","APC3","Dolichandrone atrovirens",1326,"Control","clonal offspring",36,1.6,"13.82741736","78.41316885",462.3851318,"none"
"692","APC10_Control","APC10","Acacia chundra",4984,"Control","clonal offspring",35,0.3,"13.86197057","78.43288855",451.0341797,"none"
"693","APA21_CAFA","APA21","Azadirachata indica",4937,"CAFA","clonal offspring",35,0.4,"14.00874856","78.32047407",499.4667358,"none"
"694","APA7_CPFA","APA7","Dolichandrone atrovirens",3981,"CPFA","seedling recruitment",35,0.4,"14.0212575","78.37987602",458,"none"
"695","APC3_CAFA","APC3","Chloroxylon swietenia",1486,"CAFA","seedling recruitment",35,0.4,"13.82895606","78.41249911",441.4442139,"none"
"696","APC9_CAFA","APC9","Limonia acidissima",3774,"CAFA","seedling recruitment",35,0.4,"13.87347944","78.52896591",449,"none"
"697","APA12_Control","APA12","Dalbergia paniculata",4792,"Control","clonal offspring",35,0.5,"14.04118964","78.3179492",516.7058716,"none"
"698","APA20_CAFA","APA20","Acacia chundra",3432,"CAFA","clonal offspring",35,0.5,"14.0782","78.32971666666667",532.5,"none"
"699","APC11_Control","APC11","Dolichandrone atrovirens",4626,"Control","clonal offspring",35,0.5,"13.83703525","78.41075072",522.3480225,"none"
"700","APC3_CAFA","APC3","Chloroxylon swietenia",1498,"CAFA","clonal offspring",35,0.5,"13.82874206","78.41314091",445.7207031,"none"
"701","APA21_CPFA","APA21","Wrightia tinctoria",4954,"CPFA","clonal offspring",35,0.6,"14.00915887","78.32011113",533.041626,"none"
"702","APC10_Control","APC10","Dolichandrone atrovirens",4999,"Control","clonal offspring",35,0.6,"13.86197276","78.43266088",453.0116577,"none"
"703","APC11_Control","APC11","Dolichandrone atrovirens",4631,"Control","seedling recruitment",35,0.6,"13.83708752","78.4106275",510.5392456,"none"
"704","APC11_Control","APC11","Dolichandrone atrovirens",4616,"Control","clonal offspring",35,0.6,"13.83747489","78.4107507",505.0996094,"none"
"705","APC4_Control","APC4","Dolichandrone atrovirens",1096,"Control","clonal offspring",35,0.6,"13.84222121","78.42866072",484.3927002,"none"
"706","APA7_CAFA","APA7","Chloroxylon swietenia",3942,"CAFA","seedling recruitment",35,0.7,"14.02244641","78.38139643",453,"browsed"
"707","APC10_Control","APC10","Acacia chundra",4975,"Control","clonal offspring",35,0.8,"13.86197312","78.43348972",447.4119873,"none"
"708","APC2_CAFA","APC2","Gardenia gummifera",3736,"CAFA","clonal offspring",35,0.8,"13.8950453","78.47712263",447,"none"
"709","APC1_CPFA","APC1","Acacia chundra",1072,"CPFA","clonal offspring",35,0.9,"13.85047245","78.44337459",475.5281372,"none"
"710","APC4_CAFA","APC4","Dolichandrone atrovirens",1436,"CAFA","clonal offspring",35,0.9,"13.84355999","78.42113219",478.2539063,"none"
"711","APC7_CAFA","APC7","Dolichandrone atrovirens",4545,"CAFA","seedling recruitment",35,1,"13.93976843","78.49539556",481,"none"
"712","APC7_CAFA","APC7","Dolichandrone atrovirens",4570,"CAFA","seedling recruitment",35,1,"13.94043902","78.49550364",462,"none"
"713","APC7_CAFA","APC7","Dolichandrone atrovirens",4559,"CAFA","seedling recruitment",35,1.1,"13.94027769","78.49541028",467,"none"
